vencedor_papel,primeiro_papel,turnos,rodadas,pontos_a,pontos_b,teve_comeback,juiz_papeis,atacar_principal,atacar_secundario,atacar_terciario,barragem_cadeia,barragem_profundidade_soma,colocar_local,evoluir,guardiao_Descanso,guardiao_Escudos,guardiao_Oprimidos,guardiao_Portais,guardiao_Restauracao,invocar_guardiao,invocar_juiz,invocar_mestre
B,B,287,144,9,10,False,,5,4,278,0,0,9,2,0,0,1,2,2,5,0,0
A,B,208,104,10,6,False,,9,4,195,0,0,7,0,2,1,1,0,0,4,0,0
B,A,166,84,6,10,False,,9,4,153,0,0,5,1,1,0,1,0,1,3,0,0
A,A,209,105,10,6,False,,6,4,199,0,0,5,1,2,2,0,1,0,5,0,0
B,B,203,102,8,10,False,,7,4,190,0,0,6,0,1,0,2,3,2,8,0,0
A,B,216,108,10,9,False,A,8,6,202,0,0,10,0,0,0,1,0,1,2,1,0
A,B,198,100,10,8,False,,8,4,186,0,0,5,0,3,1,1,0,0,5,0,0
B,B,209,105,9,10,False,,6,4,199,0,0,5,1,2,1,2,0,0,5,0,0
B,B,122,62,4,10,False,,8,3,110,0,0,7,0,3,1,1,0,0,5,0,0
A,A,145,73,10,5,False,,9,4,130,0,0,7,2,0,0,1,2,0,3,0,0
A,A,183,92,10,6,False,,8,7,168,0,0,5,1,0,2,0,0,1,3,0,0
A,B,206,103,10,8,False,,7,3,196,0,0,2,2,0,1,1,2,1,5,0,0
B,B,168,85,9,10,False,B,9,4,151,0,0,7,1,1,0,1,0,0,2,1,0
A,A,189,95,10,7,False,,10,1,178,1,2,3,0,0,0,0,1,1,3,0,0
A,B,202,101,10,3,False,,8,3,191,0,0,5,0,2,2,0,3,1,8,0,0
B,A,180,90,9,10,True,B,7,7,166,0,0,11,1,1,0,1,1,0,3,1,0
A,B,196,98,10,9,False,A,11,3,180,0,0,3,1,1,0,0,0,1,2,1,0
B,B,225,113,9,10,False,,11,2,212,0,0,4,0,2,1,0,0,1,4,0,0
A,A,215,108,10,8,False,,8,3,204,0,0,8,0,1,1,0,2,1,5,0,0
A,B,126,64,10,6,False,,11,3,111,0,0,4,1,0,1,2,0,0,3,0,0
A,A,149,75,10,8,False,,8,3,136,0,0,5,1,1,0,2,1,0,4,0,0
A,B,166,83,10,5,False,,8,9,149,0,0,4,1,0,0,1,0,0,1,0,0
B,B,133,67,9,10,False,,9,3,120,0,0,9,0,0,2,2,1,1,6,0,1
A,B,178,89,10,6,False,,8,6,164,0,0,3,0,1,0,0,1,0,2,0,0
A,B,222,111,10,9,False,,9,4,209,0,0,9,0,2,1,0,1,0,4,0,0
B,A,196,98,7,10,False,,8,4,184,0,0,7,0,1,1,1,0,0,3,0,0
B,A,190,96,9,10,False,,8,5,176,0,0,5,1,0,0,2,0,2,4,0,0
A,A,152,77,10,8,False,,12,3,136,0,0,2,1,0,1,1,0,0,2,0,0
B,A,304,152,9,10,False,,6,4,294,0,0,7,0,2,0,0,2,2,6,0,0
B,B,191,96,7,10,False,,9,3,175,0,0,3,0,1,0,1,1,1,4,0,0
A,B,210,106,10,8,False,,5,5,199,0,0,8,0,0,1,3,1,1,6,0,0
B,A,220,110,9,10,False,,13,1,206,0,0,6,1,1,0,0,1,1,3,0,0
B,B,259,130,8,10,False,,7,3,249,0,0,5,1,1,2,0,1,1,5,0,0
B,B,59,30,0,10,False,B,3,2,54,0,0,3,1,1,1,0,0,0,2,1,0
B,A,192,96,7,11,False,,6,6,178,0,0,4,2,1,1,2,1,0,5,0,0
B,B,221,111,9,10,False,,8,3,210,1,2,8,0,0,0,0,0,1,2,0,0
B,A,222,111,8,10,False,,9,4,209,0,0,6,1,1,1,0,0,1,3,0,1
A,A,259,130,10,7,False,,8,4,247,0,0,7,0,0,1,0,0,1,2,0,1
B,B,237,119,6,10,False,,5,5,226,0,0,7,2,0,1,1,0,1,3,0,0
B,A,194,97,7,10,False,,7,4,183,0,0,3,3,1,0,0,2,0,3,0,0
A,A,243,122,10,9,False,A,4,4,234,0,0,7,0,1,1,3,0,0,5,1,0
A,B,314,157,10,7,False,,7,4,303,0,0,9,0,1,1,0,1,2,5,0,0
A,A,265,133,10,6,False,,7,7,251,0,0,6,1,1,0,0,0,0,1,0,0
A,A,161,81,10,7,False,,14,3,144,0,0,6,0,0,0,0,1,0,1,0,0
A,B,214,107,10,7,False,,10,2,199,0,0,5,1,1,0,1,1,0,3,0,0
A,B,146,73,10,5,False,,7,4,131,1,2,5,2,1,1,1,1,1,6,0,0
B,B,205,103,9,10,False,A,7,3,195,0,0,4,0,1,0,0,0,3,4,1,0
A,B,168,84,10,7,False,,8,4,156,0,0,3,2,1,0,1,1,1,4,0,0
A,A,213,107,10,6,False,,4,5,203,1,2,6,0,0,2,2,2,0,7,0,1
A,B,184,92,10,6,False,,7,3,174,0,0,5,1,1,2,0,0,1,4,0,0
B,B,213,107,7,10,False,B,8,2,203,0,0,7,1,0,1,0,1,4,6,1,0
A,A,213,107,10,9,False,,8,7,198,0,0,8,1,1,0,0,0,0,1,0,0
A,B,148,74,10,9,False,,10,5,130,0,0,9,0,2,0,2,0,0,4,0,0
A,B,194,97,10,6,False,,11,3,180,0,0,6,0,0,2,1,0,1,4,0,0
B,B,185,93,6,10,False,,9,5,171,0,0,3,1,0,1,0,2,0,3,0,0
A,B,212,106,10,9,False,A,5,8,196,0,0,6,0,1,2,1,0,0,4,1,0
B,A,168,85,9,10,False,,9,6,153,0,0,5,0,0,1,1,1,0,3,0,1
B,B,190,96,7,10,False,,12,0,176,0,0,3,0,0,0,1,2,1,4,0,0
A,A,209,105,10,8,False,,10,3,193,0,0,5,1,1,1,1,0,0,3,0,0
A,B,194,97,10,5,False,,7,4,183,0,0,5,0,0,1,1,2,1,5,0,0
A,A,181,91,10,8,False,,11,2,168,0,0,3,1,1,1,0,0,0,2,0,0
A,B,190,95,10,9,False,,8,2,177,0,0,9,1,0,0,2,0,2,4,0,0
B,A,210,105,5,10,False,,8,5,197,0,0,7,0,1,0,0,0,2,3,0,0
B,A,158,79,7,10,False,,9,5,144,0,0,6,0,0,0,1,1,0,2,0,0
A,A,249,125,10,9,False,,5,5,239,0,0,4,2,1,1,0,2,1,5,0,0
A,A,207,104,10,8,False,,7,7,193,0,0,6,0,3,0,0,0,0,3,0,0
B,A,220,110,8,10,False,,7,5,208,0,0,7,0,1,0,1,2,1,5,0,0
A,B,184,92,10,6,False,A,6,11,167,0,0,8,2,0,0,1,0,0,1,1,0
A,A,257,129,10,9,False,,11,2,244,0,0,8,0,1,0,0,2,1,4,0,0
A,B,200,100,10,7,False,,9,4,187,0,0,7,1,1,0,0,0,2,3,0,0
A,A,227,114,10,7,False,,9,5,213,0,0,4,0,1,1,0,0,0,2,0,0
A,B,212,107,10,6,False,,6,6,200,0,0,5,1,3,0,1,1,0,5,0,0
B,B,188,95,7,10,False,,7,3,177,0,0,9,0,3,0,1,1,1,6,0,0
A,A,163,82,10,8,False,B,8,4,149,1,2,6,0,0,0,1,1,0,3,1,0
B,A,112,56,3,10,False,B,7,3,102,0,0,7,2,1,2,1,1,0,5,1,0
A,A,253,127,10,8,False,,3,10,240,0,0,5,0,1,1,0,0,1,3,0,0
B,B,176,89,6,10,False,,8,6,161,0,0,8,0,1,2,1,0,0,4,0,0
B,A,220,110,7,10,False,,5,2,213,0,0,7,0,1,3,1,1,2,8,0,0
B,B,181,91,7,10,False,,8,5,168,0,0,3,0,0,2,0,1,0,3,0,0
A,A,207,104,10,6,False,,7,5,195,0,0,8,0,1,1,0,2,0,4,0,0
B,B,149,75,9,10,False,,9,5,135,0,0,3,2,0,0,1,0,0,1,0,0
A,B,180,91,10,9,False,,4,7,165,0,0,8,0,1,2,2,2,0,7,0,0
B,B,223,112,6,10,False,B,7,3,213,0,0,10,1,1,2,0,1,1,5,1,0
B,A,164,82,5,10,False,,7,3,154,0,0,2,1,2,1,0,1,1,5,0,0
B,A,226,113,5,10,False,,9,5,212,0,0,4,0,0,0,0,0,0,0,0,0
B,A,208,105,9,10,False,,6,6,191,0,0,9,0,1,1,2,2,0,6,0,0
A,A,155,78,10,6,False,B,5,6,144,0,0,7,2,2,1,1,0,1,5,1,0
B,A,128,64,6,10,False,,9,2,115,0,0,4,1,1,3,1,0,0,5,0,0
B,A,206,103,6,10,False,,8,5,193,0,0,5,1,1,0,0,0,0,1,0,0
B,B,107,54,4,10,False,,8,2,97,0,0,5,0,1,0,1,1,1,4,0,0
A,B,214,107,10,9,False,,10,4,198,0,0,8,0,0,1,1,0,0,2,0,0
A,A,159,80,10,8,False,,8,3,147,0,0,7,1,1,0,2,2,0,5,0,0
B,A,216,108,7,10,False,,12,1,203,0,0,6,1,1,1,0,0,1,3,0,0
B,B,239,120,7,10,False,,8,3,228,0,0,4,1,1,2,0,0,1,4,0,0
A,A,109,55,10,6,False,,5,5,99,0,0,3,1,1,2,1,0,0,4,0,0
B,B,157,79,9,10,False,,7,2,144,0,0,5,0,1,0,2,0,2,5,0,0
A,A,241,121,10,6,False,A,7,3,231,0,0,5,1,2,0,0,0,3,5,1,0
A,B,202,101,10,7,False,,5,7,190,0,0,6,1,1,1,0,1,2,5,0,1
B,A,198,100,5,10,False,,11,1,186,0,0,3,0,0,1,1,0,1,3,0,0
A,A,151,76,10,7,False,,8,5,134,0,0,6,1,0,0,2,2,1,5,0,0
A,A,179,90,10,6,False,,7,4,167,0,0,6,0,1,1,2,1,0,5,0,0
A,A,223,112,10,7,False,,6,5,209,0,0,8,0,1,0,1,2,0,4,0,0
A,B,174,87,10,9,False,,6,3,164,1,2,7,1,1,2,2,0,0,6,0,0
A,A,191,96,10,8,False,,9,6,175,0,0,8,0,0,0,2,0,0,2,0,0
A,A,175,88,10,9,False,,6,5,159,0,0,7,1,0,0,3,3,0,6,0,0
A,A,205,103,10,8,False,,13,3,189,0,0,3,1,0,0,1,0,0,1,0,0
B,B,175,88,7,10,False,,9,5,159,0,0,2,1,0,0,1,1,1,3,0,0
B,A,164,83,9,10,False,,6,5,150,0,0,7,1,1,0,3,2,1,7,0,0
B,A,188,94,6,10,False,B,8,5,175,0,0,5,1,0,0,0,3,0,3,1,0
B,B,185,93,8,10,False,,11,3,166,0,0,6,0,0,1,2,0,0,3,0,0
B,A,238,119,9,10,False,,10,5,223,0,0,7,0,1,0,0,0,0,1,0,0
B,B,191,96,7,10,False,,6,4,177,0,0,5,0,0,3,2,2,0,7,0,0
A,A,185,93,10,6,False,,7,4,174,0,0,5,1,1,3,0,1,0,5,0,0
B,B,223,112,6,10,False,,9,5,209,0,0,6,0,1,1,0,2,2,6,0,0
A,B,214,107,10,8,False,,8,3,203,0,0,4,2,1,1,0,1,0,3,0,0
B,A,180,90,7,10,False,,11,4,165,0,0,3,0,1,0,0,0,1,2,0,0
A,B,160,80,10,6,False,,8,2,150,0,0,6,1,0,1,0,2,1,4,0,0
A,A,119,60,10,7,False,,8,3,108,0,0,3,1,1,0,0,0,2,3,0,0
A,A,193,97,10,9,False,,7,5,179,1,2,5,0,0,0,2,1,0,3,1,0
B,B,151,76,4,10,False,,6,6,139,0,0,4,2,1,0,1,1,0,3,0,0
A,A,243,122,10,9,False,,10,5,228,0,0,8,1,0,0,0,0,0,0,0,0
B,B,237,119,6,10,False,,7,7,222,0,0,7,0,0,1,1,0,1,3,0,0
B,B,235,118,4,10,False,,9,4,222,0,0,7,0,1,2,0,1,0,4,0,0
B,A,240,120,6,10,False,,4,9,227,0,0,3,1,0,1,0,0,1,2,0,0
A,A,165,83,10,7,False,A,7,6,148,0,0,3,1,1,0,1,0,1,3,1,0
A,A,199,100,10,8,False,A,9,3,184,0,0,5,1,1,0,1,0,1,3,1,0
B,B,127,64,4,10,False,,6,2,117,0,0,6,1,2,0,1,1,1,5,0,1
B,B,207,104,8,10,False,,5,7,195,0,0,4,0,2,1,1,0,0,4,0,1
B,A,174,87,7,10,False,,7,7,160,0,0,3,0,0,0,2,1,0,3,0,1
B,B,243,122,6,10,False,B,9,4,230,0,0,7,0,0,0,0,2,1,3,1,0
A,B,246,123,10,9,False,,8,5,233,0,0,8,0,1,0,0,1,0,2,0,0
A,A,175,88,10,7,False,,5,5,165,0,0,5,0,0,1,2,0,1,4,0,0
B,A,270,135,9,10,False,,9,3,258,0,0,6,1,0,1,0,0,0,1,0,0
A,B,244,122,10,7,False,A|B,8,5,231,0,0,7,1,0,0,0,0,1,1,2,0
B,B,277,139,9,10,False,,9,4,264,0,0,6,1,0,2,0,1,0,3,0,0
B,A,240,120,9,10,False,,9,8,223,0,0,7,1,0,1,0,0,0,1,0,0
B,B,219,110,8,10,False,,8,7,204,0,0,8,0,2,0,0,1,0,3,0,0
A,B,232,116,10,7,False,,9,4,219,0,0,6,1,2,1,0,0,1,4,0,0
B,B,245,123,5,10,False,,8,3,234,0,0,7,1,0,0,0,1,2,3,0,1
A,A,156,79,10,9,False,,5,4,143,0,0,6,1,2,1,3,0,0,6,0,0
A,B,178,89,10,7,False,A,6,3,167,0,0,5,1,2,0,3,1,0,6,1,0
A,B,228,114,10,8,False,,11,2,215,0,0,7,1,0,1,0,2,1,4,0,0
B,B,129,65,8,10,False,,9,5,114,0,0,5,1,0,0,1,1,0,2,0,0
B,A,208,104,6,10,False,,9,4,195,1,2,2,0,0,0,1,1,0,3,0,0
A,B,192,96,10,7,False,,5,3,184,0,0,7,1,1,1,0,2,1,5,0,0
A,B,206,103,10,6,False,,9,3,194,0,0,6,0,3,0,1,1,0,5,0,0
B,B,115,58,5,12,False,B,9,5,101,0,0,5,2,1,0,0,1,0,2,1,0
A,A,156,79,10,8,False,,9,3,140,0,0,7,0,0,1,2,1,1,5,0,0
A,B,174,88,10,5,False,,10,3,161,0,0,3,0,2,0,2,0,0,4,0,0
B,B,240,121,8,10,False,,4,5,228,0,0,5,1,1,1,2,1,1,6,0,0
A,A,183,92,10,8,False,,7,4,172,0,0,7,1,0,2,0,0,1,3,0,0
B,A,174,87,6,10,False,,11,2,161,0,0,7,0,1,0,1,1,1,4,0,0
B,B,169,85,8,10,False,,9,5,149,0,0,6,0,1,1,2,1,0,5,0,0
B,B,255,128,9,10,False,,9,5,239,0,0,5,0,0,1,1,0,0,2,0,0
A,A,226,114,12,9,False,A,10,4,208,0,0,8,1,2,0,1,1,2,6,1,0
B,B,189,95,5,10,False,B,5,6,178,0,0,4,3,0,2,0,0,0,2,1,0
B,A,232,116,7,10,False,,8,4,220,0,0,6,0,0,1,0,3,1,5,0,0
A,A,251,126,10,8,False,,8,4,237,0,0,5,0,1,0,1,0,1,3,0,0
A,A,214,108,10,9,False,,12,0,199,0,0,5,2,1,0,2,1,1,5,0,0
A,B,188,94,10,7,False,,10,2,176,0,0,5,1,0,0,1,2,1,4,0,0
B,A,182,91,7,10,False,,7,3,172,0,0,8,0,1,1,1,0,1,4,0,0
A,B,224,112,10,6,False,,8,4,212,0,0,7,0,2,1,0,1,0,4,0,0
B,B,165,83,5,10,False,B,7,3,155,1,2,10,0,0,2,1,0,0,4,1,0
B,A,272,136,8,10,False,A,6,6,260,0,0,6,0,1,2,0,1,0,4,1,0
B,A,164,82,6,10,False,,8,6,150,0,0,4,0,0,1,1,0,1,3,0,0
A,A,295,148,10,8,False,A,7,4,284,0,0,5,0,3,2,0,0,0,5,1,0
B,B,139,70,3,10,False,,10,3,126,0,0,1,1,1,0,0,0,1,2,0,0
B,A,214,107,4,10,False,,1,10,203,0,0,4,1,2,0,2,0,1,5,0,0
B,A,196,98,6,10,False,,7,7,182,0,0,5,1,0,0,0,1,1,2,0,0
A,B,202,101,10,4,False,,8,1,193,0,0,3,1,0,2,1,1,1,5,0,0
A,B,182,91,10,9,False,,5,5,170,0,0,9,3,0,0,2,0,0,2,0,0
B,B,189,95,9,10,False,,9,2,178,0,0,9,1,0,1,0,1,1,3,0,0
B,B,215,108,7,10,False,,8,8,199,0,0,5,0,1,0,0,0,0,1,0,0
B,A,172,86,7,10,False,,9,5,158,0,0,5,1,0,1,0,0,1,2,0,0
A,A,303,152,10,8,False,,9,4,290,0,0,6,0,2,0,0,0,3,5,0,0
B,B,177,89,7,10,False,,9,4,162,0,0,6,1,1,1,1,1,0,4,0,0
B,A,200,100,7,10,True,,9,2,189,0,0,6,2,2,1,0,0,1,4,0,0
B,B,217,109,9,10,False,,7,4,205,0,0,5,2,0,3,1,0,0,4,0,0
B,A,174,87,8,10,False,A,8,6,160,0,0,4,0,0,2,1,0,1,4,1,0
B,A,232,117,9,10,False,,8,4,216,0,0,8,0,0,1,2,1,2,6,0,0
B,A,188,94,5,10,False,,8,5,175,0,0,5,1,1,1,1,0,0,3,0,0
B,A,236,118,8,10,False,A,8,8,220,0,0,7,0,0,1,0,0,0,1,1,0
B,A,196,98,7,10,False,,7,2,187,0,0,6,2,1,3,1,1,0,6,0,0
A,B,250,125,10,9,False,,6,5,239,0,0,6,0,2,0,1,1,1,5,0,0
A,B,234,117,10,8,False,B,5,7,222,0,0,7,2,1,1,0,1,1,4,1,0
A,A,263,132,10,8,False,,10,0,253,0,0,5,1,1,0,0,4,1,6,0,0
A,A,253,127,10,9,False,,8,7,238,0,0,7,0,1,1,0,0,0,2,0,0
A,B,220,110,10,8,False,,12,3,205,0,0,8,2,0,0,0,1,0,1,0,0
A,B,248,124,10,8,False,,5,7,236,0,0,5,1,2,1,0,0,0,3,0,0
B,B,187,94,8,10,False,B,4,9,174,0,0,4,1,1,1,0,1,0,3,1,0
A,B,226,114,10,7,False,A,8,2,216,0,0,4,0,1,0,1,0,2,4,1,0
A,B,232,116,11,7,False,,8,4,220,0,0,5,1,0,1,1,2,1,5,0,0
A,A,205,103,10,6,False,,10,4,191,0,0,6,0,1,0,0,1,0,2,0,0
A,A,243,122,10,6,False,,13,2,228,0,0,4,1,3,0,0,0,0,3,0,0
A,A,187,94,10,8,False,,11,4,172,0,0,5,0,0,1,0,1,0,2,0,0
B,B,223,112,8,10,False,,7,3,208,0,0,6,2,0,3,2,1,1,7,0,0
B,A,214,107,8,10,False,,11,4,199,0,0,5,0,0,0,0,2,0,2,0,0
B,A,150,75,6,10,False,,9,2,137,0,0,5,1,2,0,3,0,0,5,0,0
A,B,172,86,10,8,False,,5,5,157,0,0,7,0,1,0,2,0,1,4,0,0
A,A,267,134,10,9,False,,9,4,254,0,0,5,0,0,0,0,0,1,1,0,0
B,B,203,102,6,10,False,,9,6,188,0,0,6,0,0,1,0,0,0,1,0,1
B,A,148,74,7,10,False,,10,3,135,0,0,3,0,0,1,1,1,0,3,0,0
A,B,208,104,10,7,False,,8,3,197,0,0,4,2,0,1,1,1,0,3,0,0
A,A,146,74,10,6,False,A,7,3,133,1,2,4,0,1,2,1,0,0,5,1,0
B,B,142,72,7,10,False,,6,0,135,0,0,5,0,1,1,4,0,0,6,0,0
B,A,214,107,7,10,False,B,8,5,201,0,0,8,0,0,0,0,2,0,2,1,0
A,B,286,143,10,8,False,B,3,6,277,0,0,4,1,1,1,1,0,2,5,1,1
A,B,176,88,10,7,False,,9,2,165,0,0,6,2,1,0,1,1,1,4,0,0
B,A,120,60,2,10,False,,9,6,105,0,0,6,2,0,1,0,0,1,2,0,0
B,A,208,104,5,10,False,,8,6,194,0,0,7,0,0,1,0,1,1,3,0,0
B,A,264,132,7,10,False,A,6,7,251,0,0,7,0,1,1,0,1,0,3,1,0
A,B,198,99,10,6,False,,8,3,187,0,0,7,0,1,2,1,1,1,6,0,0
B,A,154,77,5,10,False,,8,4,142,0,0,4,1,0,0,1,2,0,3,0,0
A,B,156,78,10,9,False,,9,2,141,0,0,4,1,1,0,2,0,0,3,0,0
B,B,196,99,9,10,False,B,7,2,182,0,0,7,0,1,0,3,1,2,7,1,0
B,B,217,109,5,10,False,,10,2,205,1,2,2,1,0,2,0,1,1,5,0,0
A,B,144,72,10,5,False,,11,1,128,0,0,3,1,0,0,2,1,1,4,0,0
A,A,179,90,10,6,False,A,5,9,165,0,0,6,1,1,0,0,0,0,1,1,0
B,A,118,59,7,10,True,,11,2,105,0,0,3,2,0,0,1,2,0,3,0,0
B,B,224,113,6,10,False,,7,3,212,0,0,8,1,0,0,2,2,0,4,0,0
B,B,148,75,9,10,False,,7,7,133,0,0,2,0,0,0,3,0,1,4,0,0
B,B,207,104,5,10,False,B,4,5,198,1,2,4,1,1,0,0,1,2,5,1,0
A,A,235,118,10,9,False,,4,5,226,0,0,7,1,2,0,0,1,4,7,0,0
A,B,216,108,10,9,False,A|B,6,6,204,0,0,7,0,0,0,0,1,1,2,2,0
B,A,256,128,7,10,False,,9,5,242,0,0,4,1,1,0,0,1,1,3,0,0
B,B,171,86,6,10,False,,6,5,160,0,0,7,1,1,1,0,0,1,3,0,0
A,B,186,93,10,9,False,,13,1,172,0,0,4,0,1,1,0,0,0,2,0,0
B,A,188,95,9,10,False,,6,4,175,0,0,4,2,1,0,3,1,0,5,0,0
A,B,216,108,10,9,True,,6,2,208,0,0,8,1,1,1,1,0,2,5,0,1
B,A,152,76,4,10,False,,7,7,138,0,0,4,1,0,0,2,0,0,2,0,0
B,B,203,102,7,10,False,,4,8,191,0,0,3,2,0,1,0,0,2,3,0,0
B,A,192,96,5,10,False,,7,6,179,0,0,3,2,1,1,0,2,0,4,0,0
A,B,192,96,10,8,False,,11,3,178,0,0,2,0,0,0,0,2,1,3,0,0
A,A,223,112,10,9,False,,8,6,207,0,0,7,1,0,0,2,0,1,3,0,0
B,B,159,80,8,11,False,,8,6,143,0,0,6,3,0,0,2,0,0,2,0,0
A,B,188,94,10,8,False,,9,2,174,0,0,3,0,2,0,2,0,1,5,0,0
B,A,164,82,3,10,False,,9,3,152,0,0,7,1,1,1,0,0,1,3,0,0
B,B,219,110,8,10,False,,11,5,203,0,0,6,0,2,2,0,0,0,4,0,0
A,A,199,100,10,6,False,,4,6,187,0,0,7,0,0,2,1,2,1,6,0,0
A,A,283,142,10,9,False,,7,5,271,0,0,5,0,1,0,0,1,2,4,0,0
A,B,180,91,10,8,False,,12,4,164,0,0,8,0,0,1,1,0,0,2,0,1
A,A,121,61,10,6,False,,9,2,109,0,0,3,1,0,0,1,2,1,4,0,0
B,A,136,68,3,10,False,A,10,1,125,0,0,9,2,0,1,1,0,0,2,1,0
A,A,157,79,10,3,False,,10,5,142,0,0,7,1,1,0,0,1,0,2,0,0
B,A,306,153,8,10,False,,7,7,292,0,0,5,1,1,1,0,1,0,3,0,0
B,A,238,119,8,10,False,,8,2,225,0,0,5,1,0,1,2,0,2,5,0,0
B,A,188,95,9,10,False,,6,6,176,0,0,5,0,0,0,3,1,1,5,0,0
B,B,241,121,8,10,False,B,7,4,230,0,0,10,0,0,0,0,2,1,3,1,1
B,A,164,82,6,10,False,,12,3,149,0,0,2,1,1,0,1,0,0,2,0,0
A,B,210,106,10,9,False,,7,4,196,0,0,4,1,1,1,3,0,0,5,0,0
A,A,187,94,10,6,False,,5,5,175,0,0,6,1,2,1,1,0,1,5,0,0
B,A,260,130,7,10,False,,8,5,247,0,0,5,0,0,0,0,1,1,2,0,0
A,A,201,101,10,6,False,,4,6,189,1,2,4,0,1,1,1,0,1,5,0,0
B,B,235,118,6,10,False,,4,5,224,0,0,5,0,0,5,1,1,0,7,0,0
B,B,181,91,6,10,False,,9,6,166,0,0,5,1,2,0,0,0,1,3,0,0
B,A,154,78,7,10,False,B,8,4,142,0,0,6,2,1,0,2,1,0,4,1,0
B,A,264,132,7,10,False,,2,10,252,0,0,5,0,2,1,0,0,1,4,0,0
B,A,208,104,8,10,False,,6,9,193,0,0,6,1,1,0,0,1,1,3,0,0
A,B,294,147,10,5,False,A,8,5,281,0,0,6,0,1,0,0,0,2,3,1,0
A,A,189,95,10,7,False,,5,8,175,0,0,7,0,0,1,1,0,1,3,0,0
A,A,233,117,10,8,False,A,7,5,221,0,0,7,0,0,1,0,2,1,4,1,0
A,B,176,88,10,9,False,,9,5,158,0,0,5,0,0,1,2,2,0,5,0,0
A,B,146,73,10,9,False,,10,4,132,0,0,5,1,0,1,1,0,0,2,0,1
A,A,215,108,10,7,False,,5,4,204,0,0,7,0,1,2,1,0,2,6,0,0
A,B,258,129,10,4,False,,5,4,249,1,2,2,2,0,1,0,1,0,3,0,1
B,A,170,85,7,10,False,,7,6,157,0,0,4,0,0,1,1,1,0,3,0,0
B,B,178,90,8,10,False,,9,5,163,0,0,3,1,1,1,2,0,0,4,0,0
B,A,174,87,5,10,False,,8,5,161,0,0,6,0,1,0,1,0,1,3,0,0
A,B,232,116,10,6,False,,9,1,222,0,0,7,0,3,1,0,0,1,5,0,0
B,A,242,121,9,10,False,A,7,4,231,0,0,5,0,1,3,0,1,1,6,1,0
B,B,182,92,7,10,False,,8,8,166,0,0,6,0,0,0,1,1,1,3,0,0
B,B,183,92,5,10,False,,7,5,169,0,0,10,0,0,1,1,1,1,4,0,0
A,A,301,151,10,9,True,,9,3,289,0,0,7,1,0,2,0,1,0,3,0,0
A,B,182,91,10,8,False,,9,3,170,0,0,7,1,0,1,1,1,0,3,0,0
B,A,250,125,8,10,False,,10,6,234,0,0,8,0,0,0,0,0,0,0,0,0
A,B,216,108,10,7,False,,8,4,204,0,0,5,2,2,1,0,0,1,4,0,0
B,A,220,111,6,10,False,,8,4,208,0,0,2,0,0,1,2,0,1,4,0,0
B,A,170,85,6,10,False,,6,8,156,0,0,4,1,1,2,1,1,0,5,0,0
A,B,260,130,10,7,False,,7,6,247,0,0,4,1,0,2,0,0,1,3,0,0
B,B,197,99,8,10,False,,6,4,186,0,0,7,0,0,1,1,2,0,4,0,0
B,B,253,127,7,10,False,,7,6,239,0,0,6,0,0,1,1,1,0,3,0,0
B,A,176,88,5,10,False,,8,4,164,0,0,7,0,2,0,1,1,1,5,0,0
A,A,221,111,10,6,False,,7,6,208,0,0,7,1,1,0,1,2,2,6,0,0
B,A,198,99,6,10,False,A,6,5,187,0,0,2,1,0,1,1,2,1,5,1,0
B,A,248,124,9,10,False,B,6,9,233,0,0,7,0,0,1,0,0,0,1,1,1
B,A,184,92,6,10,False,,10,2,172,0,0,3,1,1,0,0,0,2,3,0,0
B,B,251,126,8,10,False,,8,6,237,0,0,6,0,0,1,0,2,0,3,0,0
A,A,237,119,10,5,False,A,5,6,226,0,0,9,0,2,0,0,1,2,5,1,0
A,B,156,78,10,7,False,,6,3,145,0,0,5,1,2,0,1,0,0,3,0,2
B,B,257,129,7,10,False,,11,3,243,0,0,4,0,0,1,0,0,2,3,0,0
A,B,106,53,10,2,False,,7,3,96,0,0,5,1,1,0,1,1,0,3,0,0
A,A,167,84,10,7,False,,9,1,154,0,0,6,2,1,1,2,0,0,4,0,0
B,B,225,113,6,10,False,,7,4,212,0,0,6,0,2,0,1,2,0,5,0,0
B,B,213,107,8,10,False,,10,0,202,0,0,5,1,1,1,1,1,1,5,0,0
B,A,212,106,7,10,False,,8,1,203,0,0,5,0,2,1,1,2,1,7,0,0
A,B,236,118,10,8,False,,9,8,219,0,0,5,0,0,1,0,0,0,1,0,0
B,B,188,95,9,10,False,,9,2,176,0,0,7,2,1,1,1,0,1,4,0,0
B,B,185,93,8,10,False,,7,4,173,0,0,2,1,0,2,1,0,1,4,0,0
A,A,95,48,10,2,False,,6,2,87,0,0,7,1,1,1,1,1,0,4,0,0
A,B,168,84,10,6,False,,7,3,158,0,0,6,0,0,1,2,1,2,6,0,0
A,B,174,87,10,8,False,B,9,1,164,0,0,9,0,1,1,1,1,1,5,1,0
B,B,285,143,9,10,False,A|B,9,4,272,0,0,5,1,0,1,0,0,1,2,2,0
B,B,189,95,9,10,False,,8,2,175,0,0,4,1,0,1,2,1,1,5,0,0
A,B,236,118,10,6,False,,8,1,227,0,0,5,1,1,1,0,4,0,6,0,0
A,B,212,106,10,7,False,,7,3,202,0,0,9,2,2,0,1,0,2,5,0,0
