vencedor_papel,primeiro_papel,turnos,rodadas,pontos_a,pontos_b,teve_comeback,juiz_papeis,atacar_principal,atacar_secundario,atacar_terciario,barragem_cadeia,barragem_profundidade_soma,colocar_local,evoluir,guardiao_Descanso,guardiao_Escudos,guardiao_Oprimidos,guardiao_Portais,guardiao_Restauracao,invocar_guardiao,invocar_juiz,invocar_mestre
A,A,149,75,10,7,False,,4,4,141,0,0,4,3,2,1,1,1,1,6,0,0
B,B,198,100,6,10,False,,6,7,185,0,0,4,1,0,0,2,0,0,2,0,0
B,A,202,102,6,10,False,,7,7,188,0,0,3,0,0,0,2,1,2,5,0,0
A,B,212,107,10,8,False,,5,7,196,0,0,6,0,1,1,2,0,1,5,0,0
A,B,252,126,10,9,False,,10,3,239,1,2,8,0,0,1,0,0,2,4,0,0
B,A,184,92,4,10,False,,7,6,171,0,0,5,1,0,0,1,1,0,2,0,0
A,B,124,62,10,8,False,,9,5,110,0,0,6,1,1,1,0,1,0,3,0,0
B,A,170,85,6,10,False,,8,5,157,0,0,5,0,0,0,1,1,1,3,0,0
B,A,234,117,9,10,False,,8,3,223,1,2,7,1,0,1,0,0,0,2,0,0
A,A,197,99,10,8,False,,8,6,183,0,0,3,1,0,0,1,0,0,1,0,0
B,B,247,124,8,10,False,B,9,4,234,0,0,2,0,2,1,0,0,0,3,1,0
A,B,120,60,10,5,False,B,7,2,111,0,0,4,2,2,0,0,0,1,3,1,0
A,B,244,122,10,9,False,,6,5,233,0,0,5,0,1,1,0,1,1,4,0,0
B,B,149,75,6,10,False,B,8,1,140,0,0,5,1,1,2,0,1,0,4,1,0
B,A,126,63,4,10,False,,8,4,114,0,0,4,0,1,1,1,1,0,4,0,0
B,A,192,96,9,10,False,,9,4,179,0,0,6,0,0,2,1,0,0,3,0,0
B,B,215,108,9,10,False,,7,6,196,1,2,7,0,0,0,3,1,1,6,0,0
B,A,242,121,8,10,False,B,7,5,229,0,0,3,0,1,2,1,1,0,5,1,0
B,B,219,110,8,10,False,,7,5,205,0,0,8,1,0,0,2,2,1,5,0,0
A,B,192,96,10,9,False,,5,4,183,0,0,5,1,3,0,2,1,0,6,0,1
A,B,142,71,10,8,False,,9,4,127,0,0,2,0,0,1,2,0,0,3,0,0
A,B,132,66,10,5,False,,6,8,118,0,0,5,1,1,1,2,0,0,4,0,0
A,B,224,112,10,5,False,,5,10,209,0,0,4,0,2,0,0,2,0,4,0,0
A,A,229,115,10,9,False,,7,5,216,0,0,8,0,1,0,1,1,2,5,0,0
B,B,169,85,7,10,False,B,7,4,158,0,0,6,2,1,0,1,1,0,3,1,0
A,A,181,91,10,8,False,B,7,5,169,0,0,8,1,1,0,0,0,1,2,1,0
B,B,104,53,3,10,False,B,8,1,94,0,0,5,0,1,0,1,0,0,2,1,1
A,B,202,101,10,8,False,,5,5,192,0,0,3,1,1,1,2,1,0,5,0,0
A,B,222,111,10,9,False,,7,8,204,0,0,4,0,1,0,1,1,2,5,0,0
B,A,176,88,6,10,False,B,9,5,162,0,0,6,0,0,0,3,0,2,5,1,0
B,B,180,91,6,10,False,,7,6,167,0,0,7,0,1,2,1,0,0,4,0,0
B,A,224,112,8,10,False,,7,4,213,0,0,5,0,1,1,1,1,0,4,0,0
A,A,145,73,10,6,False,,11,4,130,0,0,4,2,0,1,1,0,1,3,0,0
B,B,165,83,9,12,False,B,9,3,148,0,0,2,1,0,1,1,1,0,3,1,0
A,B,228,114,10,9,False,A,6,8,214,0,0,6,1,0,1,0,1,2,4,1,0
A,B,220,110,10,8,False,,9,4,207,0,0,7,1,0,0,0,1,1,2,0,0
B,A,156,78,8,10,False,,6,3,147,0,0,5,1,1,0,2,2,0,5,0,0
B,B,187,94,6,10,False,,7,7,171,0,0,6,0,1,0,1,1,0,3,0,0
A,A,99,50,10,6,False,,4,2,93,0,0,4,2,2,2,1,0,0,5,0,0
B,A,184,92,7,10,False,,7,2,175,0,0,7,0,0,0,2,3,1,6,0,0
A,A,277,139,10,8,False,B,9,7,261,0,0,5,0,0,0,0,1,1,2,1,0
B,A,178,89,7,10,False,,11,3,164,0,0,5,0,1,2,1,0,0,4,0,0
B,B,209,105,9,10,False,,11,1,197,0,0,4,0,2,2,0,0,1,5,0,0
A,B,156,78,10,3,False,,7,3,146,0,0,7,1,1,2,0,1,1,5,0,0
B,B,235,118,7,10,False,,8,4,222,0,0,5,0,1,2,1,1,1,6,0,0
B,A,208,104,8,10,False,B,9,2,197,0,0,8,1,2,1,0,0,0,3,1,0
B,B,117,59,7,10,False,,10,3,103,0,0,4,1,0,0,1,1,1,3,0,0
A,B,270,135,10,7,False,B,5,7,258,0,0,6,1,1,0,0,3,2,6,1,0
B,B,153,77,5,10,False,,7,6,138,0,0,6,1,0,0,1,0,3,4,0,0
B,A,192,96,7,10,False,,8,4,180,0,0,6,1,0,1,0,1,1,3,0,0
B,A,180,90,7,10,False,,9,3,168,0,0,7,0,0,2,1,0,1,4,0,0
A,B,210,105,10,9,False,,5,8,196,0,0,6,1,0,2,2,0,0,4,0,0
A,B,240,120,10,8,False,,5,6,229,0,0,6,2,0,2,1,0,2,5,0,0
B,B,163,82,5,10,False,,5,9,147,0,0,3,1,0,0,1,1,1,3,0,0
A,A,224,113,10,8,False,,3,12,208,0,0,6,1,1,1,1,0,1,4,0,0
A,B,276,138,10,6,False,,10,3,263,0,0,6,0,0,3,0,1,1,5,0,0
B,A,174,87,8,10,False,,12,2,160,0,0,9,0,0,0,1,2,1,4,0,0
A,A,189,95,10,7,False,,7,2,180,0,0,7,1,2,0,0,0,1,3,0,2
B,B,207,104,8,10,False,,5,3,197,0,0,5,1,0,0,3,1,1,5,0,0
B,B,187,94,6,10,False,B,10,2,175,0,0,7,1,1,1,0,0,0,2,1,0
B,B,181,91,9,12,False,,9,5,164,0,0,6,2,0,0,2,0,1,3,0,0
A,B,152,76,10,7,False,,8,2,139,0,0,5,0,2,1,2,1,0,6,0,0
A,B,236,118,10,8,False,,8,4,224,0,0,7,0,1,1,0,2,2,6,0,0
A,A,200,101,10,9,False,B,8,2,188,0,0,9,0,0,1,2,2,1,6,1,0
A,A,247,124,10,8,False,,6,8,227,0,0,5,0,1,0,0,1,2,4,0,0
A,B,292,146,10,9,False,,8,7,277,0,0,9,0,1,0,0,2,1,4,0,0
B,A,222,111,9,10,False,B,9,7,206,0,0,9,0,0,0,0,0,2,2,1,0
B,A,232,116,8,10,False,,9,2,221,0,0,2,1,2,0,0,1,2,5,0,0
B,A,150,76,8,10,False,,9,4,137,0,0,8,2,0,0,1,2,0,3,0,0
A,B,170,86,10,7,False,,8,4,156,0,0,3,1,1,1,3,2,0,7,0,0
A,B,238,119,10,9,False,,5,7,224,0,0,3,1,2,1,1,0,1,5,0,1
A,B,172,86,10,8,False,,8,1,161,0,0,8,2,1,0,3,0,2,6,0,0
B,B,177,89,6,10,False,B,10,2,165,0,0,6,0,1,1,1,0,1,4,1,0
B,A,250,125,7,10,False,,9,3,238,0,0,6,2,2,1,0,1,0,4,0,0
B,A,208,104,9,10,False,,11,2,195,0,0,6,0,0,1,0,1,1,3,0,0
B,B,194,98,6,10,False,,6,8,178,0,0,5,1,0,1,2,0,1,4,0,0
B,B,210,106,8,10,False,,7,3,196,0,0,7,0,2,1,2,0,0,5,0,0
B,B,165,83,8,10,False,B,13,2,150,0,0,7,1,0,0,0,0,0,0,1,0
B,B,173,87,9,10,True,,10,3,159,0,0,7,1,0,0,1,0,0,1,0,0
A,B,158,80,10,8,False,,7,4,146,0,0,5,1,0,1,2,0,2,5,0,0
B,B,191,96,8,10,False,,5,8,173,0,0,5,1,1,0,2,0,0,3,0,0
A,B,138,69,10,4,False,,7,2,129,0,0,5,1,1,1,1,1,1,5,0,1
A,A,217,109,10,7,False,,11,5,201,0,0,7,2,1,1,0,1,1,4,0,0
B,B,225,113,8,10,False,,10,4,211,0,0,7,0,1,2,0,1,1,5,0,0
B,A,230,115,9,10,False,,8,1,221,0,0,5,1,1,2,0,1,0,4,0,0
A,B,268,134,10,8,False,,10,4,254,0,0,5,0,0,1,0,0,1,2,0,0
B,A,226,113,7,10,False,,6,7,213,0,0,5,0,2,0,1,0,1,4,0,0
A,A,125,63,10,6,False,,8,6,108,0,0,4,1,0,0,2,1,0,3,0,0
A,B,198,99,10,7,False,,8,3,187,0,0,9,0,0,1,1,1,2,5,0,0
A,B,138,69,10,2,False,,7,4,127,0,0,3,1,1,1,1,1,0,4,0,0
B,B,196,99,7,10,False,,5,3,186,0,0,7,0,0,1,1,1,2,5,0,0
A,A,245,123,10,8,False,,9,4,232,0,0,8,0,0,0,0,1,1,2,0,0
B,A,172,86,7,10,False,,9,5,158,0,0,5,1,1,0,1,2,0,4,0,0
B,B,241,121,8,10,False,B,7,6,228,0,0,12,0,0,2,0,0,1,3,1,0
A,B,164,82,10,7,False,,9,6,147,0,0,6,0,0,0,2,0,1,3,0,0
B,B,237,119,8,10,False,,11,3,223,0,0,8,0,0,1,0,0,1,2,0,0
B,A,200,100,7,10,False,A,6,6,188,0,0,5,0,1,0,2,1,0,4,1,0
B,A,206,103,9,10,False,,9,5,192,0,0,7,0,0,1,1,1,1,4,0,0
B,A,170,86,6,10,False,B,7,4,157,0,0,5,1,1,1,3,0,0,5,1,0
B,B,179,90,5,10,False,,7,3,168,0,0,5,1,2,1,2,0,1,6,0,0
A,B,172,87,10,9,False,,10,3,156,0,0,8,0,1,0,2,2,1,6,0,0
B,A,160,80,6,10,False,B,7,2,151,0,0,4,1,0,1,2,1,2,6,1,0
B,A,244,122,7,10,False,B,6,5,233,0,0,7,0,1,0,0,2,1,4,1,0
B,B,231,116,8,10,False,,6,6,217,0,0,7,3,0,1,1,1,1,4,0,0
A,A,273,137,10,9,False,A,7,6,260,0,0,7,1,0,0,0,0,3,3,1,0
B,A,282,141,7,10,False,B,8,5,269,0,0,8,0,0,0,0,1,1,2,1,0
B,B,235,118,7,10,False,,7,5,222,0,0,5,0,2,1,1,0,0,4,0,0
B,A,144,72,5,10,False,B,3,8,132,0,0,7,1,0,0,3,1,1,5,1,0
A,B,98,50,10,6,False,,4,5,87,0,0,5,1,2,0,3,0,0,5,0,0
B,B,225,113,7,10,False,A,9,4,212,0,0,6,0,0,1,0,0,0,1,1,0
B,A,220,110,9,10,False,,5,4,211,0,0,4,0,3,1,1,1,1,7,0,0
A,A,105,53,10,5,False,,7,6,92,0,0,4,2,0,0,0,1,1,2,0,0
B,B,165,83,5,10,False,B,6,5,154,0,0,5,2,2,1,1,1,0,5,1,0
B,B,252,127,9,10,False,,10,5,237,0,0,7,2,1,1,1,0,0,3,0,0
A,B,198,99,10,7,False,,8,5,185,0,0,3,3,2,0,0,0,2,4,0,0
B,B,249,125,8,10,False,,6,4,236,0,0,10,0,1,1,1,1,0,4,0,0
A,B,188,94,10,9,False,,10,2,176,0,0,5,2,1,0,0,0,3,4,0,0
B,A,118,60,7,10,False,B,6,0,112,0,0,5,2,1,1,1,1,2,6,1,0
A,B,252,126,10,9,False,,12,3,237,0,0,6,0,1,0,0,1,0,2,0,0
A,A,295,148,10,9,False,,9,2,284,0,0,6,0,3,1,0,0,0,4,0,0
A,A,245,123,10,8,False,,7,4,233,0,0,6,0,2,0,1,1,2,6,0,0
B,B,155,78,6,10,False,B,8,1,143,0,0,8,1,3,2,2,0,0,7,1,0
B,A,192,96,6,10,False,B,5,3,184,0,0,5,1,0,1,1,2,0,4,1,0
A,A,158,80,10,8,False,,8,3,145,0,0,5,1,1,0,2,0,0,3,0,0
B,A,186,93,9,10,False,B,11,2,173,0,0,5,1,0,0,0,2,0,2,1,0
A,A,141,71,10,5,False,,9,2,130,0,0,6,1,1,1,0,1,0,3,0,0
B,B,259,130,8,10,True,,4,10,245,0,0,3,1,0,0,0,0,0,0,0,1
A,B,232,116,10,7,False,A,4,6,221,0,0,6,1,0,0,2,1,2,5,1,0
A,A,155,78,10,6,False,B,6,3,146,0,0,10,2,1,2,0,0,1,4,1,0
A,A,217,109,10,8,False,,8,6,203,0,0,11,0,1,2,0,0,1,4,0,0
B,B,193,97,7,10,False,,6,7,177,0,0,6,0,0,2,1,1,1,5,0,0
B,A,222,111,9,10,False,,10,2,210,0,0,6,0,0,2,0,1,2,5,0,1
B,A,198,99,7,10,False,,7,7,184,0,0,8,0,2,1,0,1,0,4,0,1
A,A,191,96,10,9,False,,8,3,180,0,0,8,0,1,1,1,1,0,4,0,0
B,B,196,99,8,10,False,,9,5,179,0,0,10,0,0,1,1,1,0,3,0,0
A,A,191,96,10,8,False,,11,3,177,0,0,4,1,0,1,1,0,1,3,0,0
B,B,251,126,6,10,False,B,7,2,242,0,0,8,1,0,2,0,0,1,3,1,0
B,B,253,127,6,10,False,B,7,3,243,0,0,4,0,1,2,0,1,1,5,1,0
B,A,194,97,5,10,False,B,6,5,183,0,0,7,2,1,2,1,0,0,4,1,0
B,B,207,104,8,10,False,,5,3,197,0,0,2,0,0,5,1,0,1,7,0,0
A,A,159,80,10,6,False,,11,2,146,0,0,5,1,0,2,0,0,0,2,0,0
B,B,219,110,8,10,False,,7,2,207,1,2,6,1,1,2,2,0,1,7,0,0
A,B,174,87,10,6,False,,4,4,166,1,2,9,0,1,1,1,2,1,7,0,0
A,A,105,53,10,2,False,,9,3,93,0,0,3,1,1,2,1,0,0,4,0,0
B,B,172,87,6,10,False,,4,8,159,0,0,10,1,0,0,1,3,0,4,0,0
B,B,209,105,8,10,False,,10,2,192,0,0,5,0,2,0,1,0,0,3,0,0
A,B,276,138,10,9,False,B,4,6,266,0,0,7,1,1,1,0,2,1,5,1,0
B,A,152,76,8,10,False,,7,7,138,0,0,3,1,0,0,1,0,0,1,0,0
B,A,182,91,7,10,False,B,8,6,167,0,0,5,0,0,0,1,2,0,3,1,0
A,B,150,75,10,8,False,,9,4,137,0,0,6,2,1,1,1,0,0,3,0,0
B,B,228,115,6,10,False,,7,8,212,0,0,5,0,0,0,1,1,0,2,0,0
B,B,293,147,9,10,False,,7,6,280,0,0,8,0,2,0,0,1,0,3,0,0
B,B,239,120,9,10,False,B,8,5,226,0,0,7,0,1,2,0,0,0,3,1,0
B,B,172,87,7,10,False,,6,4,160,0,0,4,0,1,1,1,2,1,6,0,0
B,B,235,118,6,10,False,,6,8,221,0,0,8,2,0,0,1,1,2,4,0,0
B,A,190,95,7,10,False,,7,8,175,0,0,5,0,0,0,3,0,0,3,0,0
B,A,210,105,7,10,False,B,9,3,198,0,0,5,1,2,0,1,0,1,4,1,0
B,B,146,74,9,11,False,,10,2,133,0,0,5,2,0,1,1,1,1,4,0,0
A,A,225,113,10,9,False,,11,5,209,0,0,8,0,0,1,0,1,1,3,0,0
A,B,198,99,10,7,False,,10,1,187,0,0,10,1,0,1,1,1,2,5,0,0
B,B,243,122,8,10,False,,7,3,232,0,0,6,0,2,1,1,0,0,4,0,1
B,A,206,103,8,10,False,B,8,3,195,0,0,6,1,4,0,0,0,1,5,1,0
A,A,219,110,10,7,False,,8,4,206,0,0,7,1,2,1,1,0,1,5,0,0
B,A,312,156,8,10,False,A,3,8,301,0,0,6,0,2,1,0,0,1,4,1,0
B,B,230,116,7,10,False,,3,8,217,0,0,5,1,1,2,2,0,1,6,0,0
B,B,257,129,9,10,False,,6,6,244,0,0,7,2,2,0,1,1,1,5,0,0
B,B,173,87,9,12,False,,9,3,155,0,0,4,1,0,1,2,1,1,5,0,0
B,A,176,88,7,10,False,,8,6,162,0,0,7,0,0,0,1,0,3,4,0,0
A,A,245,123,10,7,False,,8,4,233,0,0,6,1,1,1,0,0,1,3,0,0
B,A,290,145,8,10,False,,8,3,279,0,0,8,0,2,2,0,2,1,7,0,0
B,A,218,109,9,10,False,,4,4,210,0,0,5,2,0,1,2,1,1,5,0,0
B,A,224,112,6,10,False,A,4,6,214,0,0,9,0,2,1,2,0,0,5,1,0
B,A,204,103,7,10,False,,9,3,192,0,0,5,1,2,1,1,0,0,4,0,0
A,B,188,94,10,8,False,B,6,6,176,0,0,2,2,1,2,0,0,0,3,1,0
B,A,252,126,9,10,False,,10,6,236,0,0,5,0,1,0,0,0,1,2,0,0
B,A,196,99,7,10,False,,9,3,184,0,0,6,0,1,0,2,1,1,5,0,0
A,A,153,77,10,8,False,,7,5,141,0,0,3,1,0,0,0,2,1,3,0,0
B,A,146,73,5,10,False,,11,2,133,0,0,3,0,0,1,0,1,2,4,0,0
A,A,111,56,10,1,False,,6,3,102,0,0,5,1,1,3,0,0,1,5,0,0
A,B,168,84,10,5,False,,8,3,157,0,0,2,1,1,1,1,3,1,7,0,0
B,B,174,88,7,10,False,,13,0,158,0,0,4,0,0,2,3,0,0,5,0,0
B,B,161,81,7,10,False,B,8,5,146,0,0,4,1,0,1,1,0,1,3,1,0
A,A,231,116,10,8,False,,6,2,221,0,0,5,0,2,0,2,0,2,6,0,0
A,B,176,89,10,8,False,,6,8,161,0,0,6,0,0,1,2,0,1,4,0,0
B,A,104,52,6,10,False,B,8,3,93,0,0,5,1,1,0,1,0,0,2,1,0
B,B,239,120,9,10,False,,6,8,222,0,0,4,0,1,1,1,1,1,5,0,0
